TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20180901,27.578,1,396.004,251.045,1,414.273,1,11.419,1,97.566,1,0,1,4.814,1,0.540317602,1,161.77,1,535.1920833,1,23.9975,1,49.75625,1,39.51625,1,468.66875,1,414.823,0.9375,24.512,24.052,23.132,22.537,21.995,21.875,21.339,21.153,1,1,1,1,1,1,1,1,32.355,-9999,36.197,36.507,36.943,34.146,36.148,32.327,0,-9999,0,0,0,0,0,0,7.99379,-9999,107.609,-9999,167.028,-9999,-9999,5.42615,3.18221,-9999,4.93937,-9999,-9999,3.28293,-2.90213,0,-9999,-3.10479,-2.90624,-2.73781,0,0,0,6.15214,5.95355,6.23293,6.48774,8.92613,8.58885,8.97074,9.39007,2.71496,2.25739,3.91654,4.91265,4.63937,3.95194,4.63937,4.9695,-9999,-9999
20180902,25.642,1,393.643,216.136,1,409.712,1,8.134,1,97.788,1,0,1,3.831,1,0.416746316,1,139.444375,1,453.8604167,1,20.6975,1,102.3729167,1,33.526875,1,457.4208333,1,416.386,0.9375,24.355,24.082,23.424,22.912,22.34,22.138,21.51,21.26,1,1,1,1,1,1,1,1,32.615,-9999,36.326,35.979,37.735,35.031,35.741,32.395,0,-9999,0,0,0,0,0,0,5.27774,-9999,78.9016,-9999,102.715,-9999,-9999,4.15865,13.575,-9999,17.6722,-9999,-9999,3.05557,-1.76435,0,-9999,-2.22292,-2.04998,-1.89759,0,0,0,5.99481,5.80362,6.07581,6.31511,7.89841,7.75946,7.9734,8.33903,2.46706,1.99689,3.54097,4.372,5.09918,4.42005,5.09759,5.44044,-9999,-9999
20180903,25.94,1,391.26,195.347,1,422.358,1,9.165,1,98.003,1,2.011,1,4.413,0.979167,0.466039695,0.979166667,130.4677083,1,419.2627083,1,18.75416667,1,99.59375,1,31.44083333,1,458.1291667,1,415.6,0.9375,24.189,23.944,23.392,22.981,22.475,22.296,21.66,21.393,1,1,1,1,1,1,1,1,32.751,-9999,37.322,36.357,37.595,35.496,36.075,32.322,0,-9999,0,0,0,0,0,0,4.54924,-9999,72.1848,-9999,93.9713,-9999,-9999,4.12091,4.80454,-9999,6.12979,-9999,-9999,3.06693,-0.74972,0,-9999,-0.74972,-0.44264,-0.268906,0,0,0,6.02081,5.82842,6.1018,6.34357,6.45993,6.52252,6.84954,7.06491,2.50086,2.02953,3.59139,4.44107,4.78881,4.12536,4.78708,5.11365,-9999,-9999
20180904,24.631,1,388.854,117.245,1,420.427,1,5.968,1,97.946,1,1.508,1,4.99,1,0.524884178,1,72.8,1,252.1958333,1,11.83895833,1,101.5229167,1,18.82166667,1,449.8666667,1,417.402,0.9375,23.527,23.47,23.174,22.908,22.489,22.355,21.74,21.481,1,1,1,1,1,1,1,1,32.355,-9999,36.197,36.507,36.943,34.146,36.148,32.327,0,-9999,0,0,0,0,0,0,2.81106,-9999,41.7951,-9999,53.6855,-9999,-9999,2.9497,-14.8999,-9999,-18.8808,-9999,-9999,2.49128,-0.805603,0,-9999,-0.805603,-0.793139,-0.241177,0,0,0,5.91414,5.72676,5.99527,6.22653,6.71354,6.7826,6.90328,7.00894,2.33403,1.85497,3.33883,4.0784,4.76418,4.03329,4.75924,5.08681,-9999,-9999
20180905,22.305,1,386.428,43.348,1,433.444,1,1.618,1,98.145,1,15.08,1,2.533,0.833333,0.23659424,0.833333333,35.19375,1,102.624375,1,4.387291667,1,44.53125,1,5.767916667,1,436.3729167,1,427.4,1,22.845,22.924,22.855,22.731,22.41,22.338,21.766,21.526,1,1,1,1,1,1,1,1,32.615,-9999,36.326,35.979,37.735,35.031,35.741,32.395,0,-9999,0,0,0,0,0,0,0.489678,-9999,2.93716,-9999,3.78548,-9999,-9999,0.855379,-11.9167,-9999,-15.2037,-9999,-9999,1.98117,1.25063,0,-9999,1.16211,1.25063,1.32576,0,0,0,5.71707,5.53884,5.79836,6.01066,4.44864,3.88364,4.52767,4.80707,2.05611,1.57571,2.92126,3.4929,2.4343,1.94154,2.43066,2.62055,-9999,-9999
20180906,20.88,1,383.979,82.305,1,426.775,1,1.822,1,98.377,0.979167,0,1,3.243,0.541667,0.465927348,0.541666667,68.534375,1,184.4904167,1,7.844791667,1,85.10833333,1,12.06958333,1,430.5479167,1,426.82,1,22.245,22.368,22.413,22.408,22.197,22.215,21.708,21.505,1,1,1,1,1,1,1,1,32.751,-9999,37.322,36.357,37.595,35.496,36.075,32.322,0,-9999,0,0,0,0,0,0,-0.495814,1,10.3111,0.75,13.2088,-9999,-9999,1.26736,0.234109,1,0.297467,-9999,-9999,2.09914,1.2912,0,-9999,0.370641,0.779876,1.2912,0,0,0,5.59245,5.41974,5.67377,5.87713,5.23841,4.57214,4.81243,5.23643,1.89559,1.42003,2.68169,3.16388,3.84572,3.17887,3.84103,4.11941,-9999,-9999
20180907,19.049,1,381.512,35.972,1,421.823,1,1.616,1,98.192,1,4.024,1,4.132,0.0416667,-9999,0,35.18145833,1,87.71104167,1,3.713958333,1,36.38125,1,4.746458333,1,418.9416667,1,422.451,1,21.328,21.613,21.933,22.075,21.965,22.055,21.605,21.443,1,1,1,1,1,1,1,1,32.355,-9999,36.197,36.507,36.943,34.146,36.148,32.327,0,-9999,0,0,0,0,0,0,-3.25821,1,-2.30029,1,-2.99456,-3.11121,-2.87502,0.788916,-21.2692,1,-27.6886,-28.7672,-26.5834,1.82838,2.25078,0,-9999,2.06569,2.31433,2.43307,0,0,0,5.42895,5.26102,5.51295,5.71108,3.03947,2.24167,3.07989,3.44804,1.69825,1.23333,2.38853,2.76712,2.21238,1.73557,2.2088,2.38698,-9999,-9999
20180908,17.655,1,379.024,103.267,1,389.056,1,2.263,1,98.018,1,0,1,3.628,0.770833,0.468225365,0.770833333,65.39625,1,222.1575,1,9.920208333,1,81.19583333,1,16.26645833,1,410.5979167,1,411.998,0.958333,20.06,20.439,21.013,21.397,21.499,21.745,21.402,21.309,1,1,1,1,1,1,1,1,32.615,-9999,36.326,35.979,37.735,35.031,35.741,32.395,0,-9999,0,0,0,0,0,0,-5.88076,1,7.08978,1,9.22959,7.99724,9.58913,1.65695,-1.25191,1,-1.5647,-1.69325,-1.41215,2.10157,0.729981,0,-9999,0.598765,0.8304,1.00713,0,0,0,5.30094,5.1368,5.38698,5.58092,4.53491,3.58745,4.55658,4.82582,1.55678,1.10401,2.17972,2.49016,4.01105,3.40206,4.0069,4.28252,-9999,-9999
20180909,18.13,1,376.517,235.081,1,336.988,1,5.688,1,97.905,1,0,1,2.779,1,0.294917412,1,124.2347917,1,475.151875,1,22.1825,1,84.07083333,1,38.026875,1,411.8333333,1,413.24,0.6875,19.458,19.774,20.304,20.742,20.949,21.311,21.079,21.07,1,1,1,1,1,1,1,1,32.751,-9999,37.322,36.357,37.595,35.496,36.075,32.322,0,-9999,0,0,0,0,0,0,-5.4094,0.979167,70.3052,0.958333,87.871,69.5409,95.0898,4.11255,29.7717,1,37.2102,29.448,40.2671,3.38692,-2.27307,0,0.854339,-2.30223,-2.27307,-2.16237,0,0,0,5.33867,5.17343,5.42389,5.61904,7.6426,7.40105,7.72206,7.93618,1.62002,1.16936,2.27535,2.62649,6.31293,5.62255,6.30893,6.69816,-9999,-9999
20180910,20.743,1,373.991,247.266,1,347.213,1,8.2,1,97.947,1,0,1,2.245,1,0.193276558,0.958333333,134.2475,1,506.8129167,1,23.82875,1,59.15625,1,38.18875,1,424.3125,1,413.737,0.75,19.78,19.917,20.147,20.431,20.577,20.941,20.751,20.793,1,1,1,1,1,1,1,1,32.355,-9999,36.197,36.507,36.943,34.146,36.148,32.327,0,-9999,0,0,0,0,0,0,-2.68395,1,76.7037,1,99.8541,86.5215,103.744,4.39258,40.9716,1,53.3374,46.2158,55.4152,3.4385,-0.798441,0,0.657041,-0.909356,-0.811443,-0.798441,0,0,0,5.57694,5.40473,5.65832,5.86125,6.36238,6.2771,6.51503,6.65969,1.88916,1.41866,2.6735,3.15871,5.91706,5.23744,5.91456,6.28974,-9999,-9999
20180911,21.204,1,371.446,241.967,1,354.115,1,8.218,1,98.016,0.9375,0,1,3.756,1,0.352874389,1,132.5320833,1,492.654375,1,23.36729167,1,62.25,1,38.75916667,1,428.3,1,414.103,0.729167,20.233,20.247,20.261,20.396,20.438,20.739,20.527,20.573,1,1,1,1,1,1,1,1,32.615,-9999,36.326,35.979,37.735,35.031,35.503,32.395,0,-9999,0,0,0,0,0,0,-0.891776,0.979167,77.3855,1,96.7203,76.8869,102.078,4.52542,22.1082,1,27.6319,21.9657,29.1624,3.57179,-0.159565,0,0.571427,-0.481727,-0.267887,-0.159565,0,0,0,5.61538,5.44172,5.69661,5.90019,6.09199,5.92363,6.05975,6.20624,1.94571,1.47627,2.7587,3.27913,5.54911,4.87031,5.54738,5.90898,-9999,-9999
20180912,21.303,1,368.885,243.793,1,359.727,1,7.607,1,98.065,1,0,1,4.033,1,0.370552642,1,138.3710417,1,508.2871739,0.958333333,23.55,0.958333333,48.43333333,1,38.21458333,1,431.2,1,415.649,0.625,20.548,20.489,20.383,20.433,20.404,20.65,20.401,20.429,1,1,1,1,1,1,1,1,32.751,-9999,37.322,36.357,37.595,35.496,35.312,32.322,0,-9999,0,0,0,0,0,0,-0.187636,1,73.2774,1,91.5857,72.8053,96.6586,4.46765,25.8282,1,32.2814,25.6618,34.0694,3.55315,-0.541147,0,0.43663,-0.66975,-0.49419,-0.351897,0,0,0,5.62444,5.45038,5.70568,5.90957,6.30068,5.88983,6.37542,6.45055,1.95581,1.48551,2.77362,3.29892,5.51939,4.85803,5.51751,5.87429,-9999,-9999
20180913,22.293,1,366.305,130.948,1,396.127,1,4.572,1,98.032,1,0,1,4.246,1,0.375922258,1,72.29125,1,268.8770833,1,12.39666667,1,118.6354167,1,20.14833333,1,436.2229167,1,426.989,0.8125,21.174,21.033,20.73,20.626,20.479,20.646,20.345,20.346,1,1,1,1,1,1,1,1,32.355,-9999,36.197,36.317,36.943,34.146,35.297,32.327,0,-9999,0,0,0,0,0,0,1.7802,1,30.6397,1,34.5615,30.4423,40.4162,2.89213,0.362371,1,0.408753,0.360036,0.477996,2.7014,-0.207114,0,0.372529,-0.873538,-0.432955,-0.207114,0,0,0,5.7132,5.5351,5.79445,6.00656,6.627,6.20667,6.34371,6.5837,2.06188,1.5855,2.93107,3.51159,4.91795,4.20912,4.91323,5.24368,-9999,-9999
20180914,25.6,1,363.709,221.929,1,396.16,1,9.715,1,98.061,0.9375,0,1,3.469,1,0.318569453,1,130.8154167,1,463.2808333,1,22.31020833,1,65.45833333,1,34.6475,1,455.5333333,1,421.849,0.833333,22.48,22.086,21.367,21.007,20.69,20.748,20.373,20.331,1,1,1,1,1,1,1,1,32.615,-9999,36.326,35.979,37.735,35.031,35.332,32.395,0,-9999,0,0,0,0,0,0,5.21414,1,76.9979,1,86.8533,76.5018,101.566,4.72765,18.0958,1,20.412,17.9792,23.8698,3.42568,-0.77076,0,0.379621,-1.50844,-1.36675,-0.77076,0,0,0,5.98819,5.79726,6.06916,6.308,7.49663,7.04383,7.27939,7.49663,2.46975,2.00453,3.54638,4.38567,4.83121,4.15179,4.8305,5.16426,-9999,-9999
20180915,26.903,1,361.096,240.979,1,397.91,1,13.863,1,98.141,0.854167,0,1,2.596,1,0.212624073,0.979166667,141.1916667,1,498.420625,1,24.369375,1,49.73125,1,36.72958333,1,463.4854167,1,420.624,0.958333,23.222,22.82,22.027,21.533,21.062,20.987,20.507,20.399,1,1,1,1,1,1,1,1,32.751,-9999,37.322,36.357,37.595,36.983,35.312,32.322,0,-9999,0,0,0,0,0,0,5.9785,1,114.125,1,128.732,113.39,150.54,6.41572,43.8779,1,49.4941,43.5952,57.8785,3.61892,-2.46561,0,0.323918,-2.84409,-2.57585,-2.44383,0,0,0,6.09692,5.90093,6.17778,6.42717,8.54697,8.34546,8.60819,8.96768,2.62948,2.16811,3.78719,4.72711,4.12162,3.4491,4.12175,4.43015,-9999,-9999
20180916,26.32,1,358.469,225.468,1,387.279,1,14.878,1,97.901,0.958333,0,1,2.654,1,0.200707799,0.979166667,121.5927083,1,464.7989583,1,23.11625,1,42.33958333,1,34.82979167,1,458.30625,1,421.725,0.916667,23.015,22.727,22.151,21.771,21.329,21.226,20.69,20.534,1,1,1,1,1,1,1,1,32.355,-9999,36.619,36.47,37.404,35.544,35.368,32.327,0,-9999,0,0,0,0,0,0,4.16724,1,88.5077,1,99.8363,88.2985,116.749,4.94165,32.1403,1,36.2541,32.0643,42.3956,3.48222,-2.5658,0.208333,0.319889,-2.61618,-2.57966,-2.5658,0.208333,0.208333,0.208333,6.04978,5.85601,6.13071,6.37544,8.64172,8.45144,8.71669,8.94141,2.55415,2.08847,3.67293,4.56204,4.02719,3.37368,4.02719,4.32767,-9999,-9999
20180917,26.699,1,355.826,220.718,1,405.94,1,13.757,1,97.688,0.895833,0,1,2.965,1,0.239691693,1,133.646875,1,459.7683333,1,22.79041667,1,65.13333333,1,33.80625,1,461.66875,1,420.178,0.9375,23.315,22.928,22.246,21.855,21.433,21.347,20.812,20.646,1,1,1,1,1,1,1,1,32.615,-9999,36.627,35.941,38.364,36.545,35.119,32.395,0,-9999,0,0,0,0,0,0,4.56063,1,74.0046,1,83.4768,73.8297,98.5384,6.81933,26.9069,1,30.3509,26.8433,35.8271,3.46134,-1.51262,0.854167,0.35916,-1.51555,-1.49056,-1.30217,0.854167,0.854167,0.833333,6.08003,5.88482,6.16091,6.40865,7.57977,7.44344,7.66825,7.92127,2.60401,2.1418,3.74873,4.6723,4.09363,3.42531,4.09363,4.39863,-9999,-9999
20180918,27.751,1,353.169,216.905,1,412.367,1,14.768,1,97.572,1,0,1,3.382,1,0.33515887,1,129.2295833,1,451.3808333,1,22.60479167,1,73.81666667,1,33.46416667,1,469.175,1,420.495,0.958333,24.166,23.641,22.715,22.16,21.631,21.486,20.917,20.735,1,1,1,1,1,1,1,1,32.751,-9999,37.541,36.357,38.224,37.162,34.91,32.322,0,-9999,0,0,0,0,0,0,6.04727,1,91.9374,1,98.7886,91.3451,122.416,5.89511,28.4619,1,30.5829,28.2786,37.8976,3.29603,-1.26107,0.958333,0.334495,-1.31164,-1.26107,-0.941388,0.958333,0.958333,0.875,6.16318,5.96404,6.24392,6.49998,7.47483,7.41258,7.61618,7.72811,2.74453,2.29371,3.96275,4.98556,3.48763,2.84237,3.48763,3.76571,-9999,-9999
20180919,27.724,1,350.498,209.47,1,410.933,1,14.256,1,97.474,0.9375,0,1,4.285,1,0.427891245,1,119.58125,1,440.4535417,1,21.741875,1,80.61041667,1,32.48041667,1,470.0541667,1,421.541,0.9375,24.559,24.017,23.066,22.473,21.89,21.689,21.071,20.855,1,1,1,1,1,1,1,1,32.513,-9999,36.619,36.481,37.94,35.544,35.741,32.327,0,-9999,0,0,0,0,0,0,6.10486,1,92.6701,1,93.8075,91.6626,122.239,4.91819,18.8753,1,19.107,18.6701,24.898,3.37148,-1.57091,0.8125,0.318692,-1.62242,-1.57091,-1.53842,0.9375,0.8125,0.916667,6.16169,5.96263,6.24244,6.49831,7.7302,7.57421,7.7908,8.06923,2.73915,2.28667,3.95424,4.97161,3.4661,2.81709,3.4661,3.74351,-9999,-9999
20180920,27.353,1,347.815,233.114,1,401.683,1,14.365,1,97.346,1,0,1,5.294,1,0.664044672,1,133.9570833,1,482.6195833,1,25.09145833,1,39.225,1,37.044375,1,468.2625,1,420.146,0.916667,24.858,24.291,23.328,22.722,22.115,21.886,21.235,20.995,1,1,1,1,1,1,1,1,32.813,-9999,36.627,35.979,38.364,36.545,35.46,32.395,0,-9999,0,0,0,0,0,0,5.71984,1,91.8865,1,93.0143,90.8875,119.619,6.86958,29.7644,1,30.1297,29.4408,38.7478,3.22499,-1.866,0.770833,0.339424,-2.04499,-1.89852,-1.866,0.791667,0.791667,0.770833,6.13176,5.93411,6.21255,6.46547,8.05193,7.9724,8.16295,8.33147,2.69139,2.23618,3.8818,4.86696,3.62602,2.97382,3.62714,3.91173,-9999,-9999
20180921,17.782,1,345.119,104.595,1,364.521,1,5.413,1,98.322,1,3.017,1,4.463,0.979167,0.521215971,0.979166667,43.30361702,0.979166667,213.9817021,0.979166667,9.591914894,0.979166667,104.4404255,0.979166667,16.87404255,0.979166667,408.8659574,0.979166667,419.108,0.854167,20.833,21.414,22.099,22.286,22.048,21.967,21.357,21.121,1,1,1,1,1,1,1,1,32.974,-9999,37.541,36.357,38.224,37.162,36.19,32.322,0,-9999,0,0,0,0,0,0,-3.19121,-9999,62.974,-9999,63.7469,62.2894,81.9806,4.07541,-4.55739,-9999,-4.61333,-5.93288,-4.50784,2.80198,0.371629,0.708333,0.353003,0.0488721,0.15716,0.404855,0.708333,0.708333,0.708333,5.31165,5.1472,5.39748,5.59177,5.39919,5.05505,5.22369,5.41474,1.57206,1.1191,2.20262,2.52195,4.35202,3.67201,4.3474,4.64879,-9999,-9999
20180922,15.947,1,342.411,245.091,1,302.115,1,7.541,1,98.468,1,0,1,2.451,1,0.348856752,0.979166667,108.7935417,1,495.3547917,1,25.06270833,1,25.09583333,1,41.221875,1,399.5979167,1,410.68,0.916667,18.376,18.996,20.094,20.85,21.173,21.51,21.171,21.071,1,1,1,1,1,1,1,1,32.641,-9999,36.619,36.317,37.94,35.544,35.414,32.327,0,-9999,0,0,0,0,0,0,-5.24914,-9999,46.8701,-9999,47.4454,46.3606,61.6813,3.5908,70.9096,-9999,71.7799,70.1386,93.3173,4.15773,-2.22704,0.979167,0.347859,-2.25999,-2.2311,-2.22328,0.979167,0.979167,0.979167,5.13019,4.97114,5.21836,5.40666,7.36129,7.19442,7.45486,7.6337,1.4196,0.994166,1.98213,2.24767,5.90056,5.25685,5.89787,6.26513,-9999,-9999
20180923,19.176,1,339.693,239.829,1,326.492,1,8.515,1,97.939,1,0,1,3.324,1,0.332758947,1,110.5110417,1,487.1302083,1,24.938125,1,26.51458333,1,39.48229167,1,418.50625,1,411.714,0.979167,19.072,19.228,19.627,20.106,20.41,20.869,20.71,20.754,1,1,1,1,1,1,1,1,32.902,-9999,36.627,35.979,38.364,36.545,35.097,32.395,0,-9999,0,0,0,0,0,0,-2.69114,0.9375,64.6601,0.958333,65.4537,63.9571,85.093,4.35677,59.6901,1,60.4227,59.0412,78.5524,4.11904,-1.44969,0.979167,0.337126,-1.48534,-1.44969,-1.41687,0.979167,0.979167,0.979167,5.43177,5.26377,5.51541,5.7133,6.87265,6.69196,6.93229,7.19018,1.73352,1.27775,2.44422,2.8563,5.40175,4.75457,5.40015,5.74985,-9999,-9999
20180924,20.592,1,336.964,149.566,1,384.098,1,5.979,1,97.515,1,0,1,3.321,1,0.299868327,1,81.79979167,1,311.6252083,1,14.970625,1,95.05,1,23.338125,1,427.3541667,1,421.226,1,20.119,20.053,19.985,20.119,20.197,20.546,20.371,20.443,1,1,1,1,1,1,1,1,33.03,-9999,37.541,36.331,38.224,37.162,35.312,32.322,0,-9999,0,0,0,0,0,0,0.0276807,1,38.2289,1,41.0777,37.9826,50.4269,4.85916,22.7404,1,24.435,22.5939,29.9964,3.09299,-0.125377,0.916667,0.473153,-0.368357,-0.125377,0.13081,0.916667,0.916667,0.791667,5.39381,5.23747,5.4597,5.48834,5.78014,5.45114,5.58928,5.75911,2.38977,1.93738,2.83706,3.2105,4.85529,4.39452,4.84902,5.08128,-9999,-9999
20180925,18.317,1,334.226,93.138,1,372.706,1,3.614,1,97.739,1,0,1,4.412,0.916667,0.47736927,0.916666667,38.69395833,1,197.39875,1,9.826666667,1,72.03541667,1,13.81541667,1,413.3041667,1,426.515,1,19.668,19.865,20.07,20.22,20.213,20.47,20.227,20.271,1,1,1,1,1,1,1,1,32.641,-9999,36.619,36.507,37.94,35.544,36.389,32.327,0,-9999,0,0,0,0,0,0,-1.40564,1,33.5975,1,36.1011,33.381,44.2144,4.72779,14.8701,1,15.9782,14.7743,19.5691,2.92361,0.794596,1,0.357214,0.639932,0.794596,0.954241,1,1,1,4.59996,4.47436,4.62665,4.65296,4.18665,3.7454,3.84342,3.98041,2.88939,2.39079,2.78114,2.87913,4.01759,3.87718,4.01448,4.07914,-9999,-9999
20180926,14.325,1,331.478,166.932,1,299.875,1,7.802,1,98.54,1,0,1,3.651,1,0.310167156,1,46.74770833,1,333.7272917,1,16.55416667,1,117.3916667,1,27.95958333,1,389.1645833,1,410.674,1,16.77,17.455,18.616,19.402,19.789,20.243,20.079,20.147,1,1,1,1,1,1,1,1,32.902,-9999,36.627,35.792,38.364,36.545,34.633,32.395,0,-9999,0,0,0,0,0,0,-8.14963,1,50.3141,1,54.0636,50.1952,66.2136,3.64457,27.8228,1,29.8961,27.757,36.6149,3.21439,-2.80982,1,0.288901,-2.895,-2.83216,-2.75205,1,1,1,3.80121,3.71054,3.76467,3.87337,6.55237,6.4965,6.53959,6.63673,2.52174,2.17012,2.25975,2.48865,5.44288,5.43222,5.45179,5.54499,-9999,-9999
20180927,15.743,1,328.724,227.211,1,303.742,1,9.422,1,97.946,1,0,1,3.37,1,0.28660895,1,97.4025,1,459.9545833,1,24.25916667,1,32.95208333,1,37.39125,1,397.525,1,410.489,1,16.445,16.864,17.739,18.53,19.068,19.702,19.702,19.873,1,1,1,1,1,1,1,1,33.03,-9999,37.541,36.319,38.224,37.162,35.893,32.322,0,-9999,0,0,0,0,0,0,-6.36781,1,45.3469,0.979167,49.3392,45.9034,59.6767,3.63139,57.1966,1,62.2322,57.8986,75.271,3.83566,-2.14439,1,0.297863,-2.20173,-2.14439,-2.11478,1,1,1,3.84546,3.57581,3.76959,3.84253,5.9585,5.77592,5.91479,5.96457,2.86277,2.7589,2.86277,3.07227,5.54624,5.56301,5.60749,5.77668,-9999,-9999
20180928,13.321,1,325.962,188.608,1,334.96,1,6.051,1,98.386,1,2.011,1,4.39,1,0.541678565,1,108.9972917,1,381.0183333,1,19.80208333,1,75.47291667,1,30.61145833,1,386.6770833,1,410.855,1,16.05,16.532,17.397,18.118,18.611,19.25,19.3,19.527,1,1,1,1,1,1,1,1,32.641,-9999,36.619,36.47,37.94,35.544,35.71,32.327,0,-9999,0,0,0,0,0,0,-6.30418,1,34.5475,1,39.8931,34.9715,46.0006,3.02426,55.1801,1,63.7182,55.8573,73.4733,4.2454,-2.20625,1,0.298025,-2.27068,-2.23766,-2.20625,1,1,1,3.65658,3.61192,3.66054,3.68902,5.85081,5.80857,5.87151,5.89689,2.56704,2.49749,2.52767,2.65201,4.60758,4.60758,4.61639,4.69273,-9999,-9999
20180929,14.132,1,323.192,97.068,1,382.952,1,3.105,1,98.322,1,5.53,1,3.746,0.729167,0.399839965,0.729166667,74.82479167,1,204.5908333,1,9.978333333,1,85.44791667,1,14.0975,1,391.86875,1,412.632,1,15.181,15.641,16.585,17.46,18.091,18.825,18.939,19.209,1,1,1,1,1,1,1,1,32.902,-9999,36.627,35.979,38.364,36.545,35.914,32.395,0,-9999,0,0,0,0,0,0,-6.56736,1,23.025,0.979167,30.1355,24.0086,37.8886,2.64464,14.7517,1,19.3074,15.382,24.2747,3.24813,0.646541,1,0.384505,0.586995,0.646541,0.833727,1,1,1,3.94477,3.91091,4.22733,4.25974,3.46717,3.38105,3.41217,3.46717,3.47276,3.54809,3.60204,3.65225,1.65635,1.65608,1.65842,1.67621,-9999,-9999
20180930,21.015,1,320.418,44.521,1,409.925,1,3.794,1,98.117,0.9375,0,1,3.636,1,0.373519974,1,19.79979167,1,98.15958333,1,4.673958333,1,46.55,1,5.944583333,1,428.4041667,1,420.67,1,18.726,18.463,18.013,17.989,18.098,18.591,18.63,18.897,1,1,1,1,1,1,1,1,33.03,-9999,37.541,36.357,38.224,37.162,36.247,32.322,0,-9999,0,0,0,0,0,0,2.74554,1,11.2783,1,14.7613,11.7601,18.559,2.88292,-10.0985,1,-11.661,-13.4463,-10.2224,1.88886,2.11851,1,0.410793,1.75875,2.11851,2.57999,1,1,1,5.07262,4.99294,5.62479,6.01633,3.40237,3.29047,3.42614,3.48788,5.28046,5.45315,5.63567,5.75556,0.990118,1.0049,1.02001,1.03134,-9999,-9999
20181001,20.4,1,317.639,90.99,1,400.11,1,3.993,1,98.098,1,0,1,4.235,1,0.468338898,1,51.36020833,1,193.5033333,1,9.732291667,1,81.14791667,1,13.51479167,1,425.9875,1,422.246,1,19.53,19.332,18.891,18.707,18.564,18.808,18.649,18.805,1,1,1,1,1,1,1,1,32.641,-9999,36.619,36.47,37.94,35.544,36.321,32.327,0,-9999,0,0,0,0,0,0,2.57345,1,26.9433,1,35.2639,29.3154,44.3364,3.57202,6.69429,1,8.76161,7.28366,11.0158,2.46099,0.974033,1,0.379154,0.650645,0.974033,1.34699,1,1,0.979167,5.52304,5.3588,6.23137,7.13864,4.87239,4.71668,5.31544,5.79151,4.29393,3.95936,4.04004,4.0884,3.43573,3.49555,3.53596,3.5743,-9999,-9999
20181002,21.698,1,314.856,168.708,1,397.279,1,7.425,1,97.91,1,0,1,3.877,1,0.48259874,1,105.644375,1,356.98375,1,19.725,1,75.01041667,1,25.78729167,1,435.93125,1,428.083,1,20.122,19.78,19.234,19.035,18.859,19.032,18.78,18.859,1,1,1,1,1,1,1,1,32.902,-9999,36.627,35.932,38.364,36.545,35.676,32.395,0,-9999,0,0,0,0,0,0,2.38934,1,51.9304,1,62.6393,54.1489,85.4538,4.31463,27.4292,1,33.0855,28.601,45.136,2.98197,-1.3628,0.916667,0.267951,-1.45756,-1.42058,-1.36802,0.958333,1,0.916667,5.65757,5.47583,6.36285,7.49488,7.0201,6.88919,7.72565,8.94197,3.70722,3.17269,3.32605,3.5295,5.36302,5.43875,5.47224,5.49408,-9999,-9999
