# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-02-11 13:56:55 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01622000 NORTH RIVER NEAR BURKETOWN, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01622000
#            TS   parameter     statistic     Description
#        144616       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	144616_00060_00003	144616_00060_00003_cd
USGS	01622000	1959-08-15	63.0	A
USGS	01622000	1959-08-16	63.0	A
USGS	01622000	1959-08-17	63.0	A
USGS	01622000	1959-08-18	66.0	A
USGS	01622000	1959-08-19	66.0	A
USGS	01622000	1959-08-20	66.0	A
USGS	01622000	1959-08-21	66.0	A
USGS	01622000	1959-08-22	66.0	A
USGS	01622000	1959-08-23	87.0	A
USGS	01622000	1959-08-24	82.0	A
USGS	01622000	1959-08-25	70.0	A
USGS	01622000	1959-08-26	63.0	A
USGS	01622000	1959-08-27	68.0	A
USGS	01622000	1959-08-28	64.0	A
USGS	01622000	1959-08-29	84.0	A
USGS	01622000	1959-08-30	80.0	A
USGS	01622000	1959-08-31	75.0	A
USGS	01622000	1959-09-01	100	A
USGS	01622000	1959-09-02	80.0	A
USGS	01622000	1959-09-03	72.0	A
USGS	01622000	1959-09-04	66.0	A
USGS	01622000	1959-09-05	63.0	A
USGS	01622000	1959-09-06	64.0	A
USGS	01622000	1959-09-07	72.0	A
USGS	01622000	1959-09-08	64.0	A
USGS	01622000	1959-09-09	61.0	A
USGS	01622000	1959-09-10	58.0	A
USGS	01622000	1959-09-11	57.0	A
USGS	01622000	1959-09-12	56.0	A
USGS	01622000	1959-09-13	55.0	A
USGS	01622000	1959-09-14	55.0	A
USGS	01622000	1959-09-15	56.0	A
USGS	01622000	1959-09-16	55.0	A
USGS	01622000	1959-09-17	56.0	A
USGS	01622000	1959-09-18	55.0	A
USGS	01622000	1959-09-19	55.0	A
USGS	01622000	1959-09-20	54.0	A
USGS	01622000	1959-09-21	54.0	A
USGS	01622000	1959-09-22	54.0	A
USGS	01622000	1959-09-23	54.0	A
USGS	01622000	1959-09-24	53.0	A
USGS	01622000	1959-09-25	53.0	A
USGS	01622000	1959-09-26	52.0	A
USGS	01622000	1959-09-27	52.0	A
USGS	01622000	1959-09-28	52.0	A
USGS	01622000	1959-09-29	53.0	A
USGS	01622000	1959-09-30	469	A
USGS	01622000	1959-10-01	780	A
USGS	01622000	1959-10-02	456	A
USGS	01622000	1959-10-03	303	A
USGS	01622000	1959-10-04	221	A
USGS	01622000	1959-10-05	173	A
USGS	01622000	1959-10-06	148	A
USGS	01622000	1959-10-07	130	A
USGS	01622000	1959-10-08	127	A
USGS	01622000	1959-10-09	133	A
USGS	01622000	1959-10-10	116	A
USGS	01622000	1959-10-11	110	A
USGS	01622000	1959-10-12	102	A
USGS	01622000	1959-10-13	102	A
USGS	01622000	1959-10-14	212	A
USGS	01622000	1959-10-15	189	A
USGS	01622000	1959-10-16	179	A
USGS	01622000	1959-10-17	166	A
USGS	01622000	1959-10-18	154	A
USGS	01622000	1959-10-19	145	A
USGS	01622000	1959-10-20	133	A
USGS	01622000	1959-10-21	122	A
USGS	01622000	1959-10-22	119	A
USGS	01622000	1959-10-23	127	A
USGS	01622000	1959-10-24	3680	A
USGS	01622000	1959-10-25	2400	A
USGS	01622000	1959-10-26	1180	A
USGS	01622000	1959-10-27	740	A
USGS	01622000	1959-10-28	541	A
USGS	01622000	1959-10-29	420	A
USGS	01622000	1959-10-30	352	A
USGS	01622000	1959-10-31	315	A
USGS	01622000	1959-11-01	284	A
USGS	01622000	1959-11-02	255	A
USGS	01622000	1959-11-03	234	A
USGS	01622000	1959-11-04	221	A
USGS	01622000	1959-11-05	205	A
USGS	01622000	1959-11-06	192	A
USGS	01622000	1959-11-07	179	A
USGS	01622000	1959-11-08	173	A
USGS	01622000	1959-11-09	170	A
USGS	01622000	1959-11-10	160	A
USGS	01622000	1959-11-11	154	A
USGS	01622000	1959-11-12	151	A
USGS	01622000	1959-11-13	148	A
USGS	01622000	1959-11-14	145	A
USGS	01622000	1959-11-15	142	A
USGS	01622000	1959-11-16	136	A
USGS	01622000	1959-11-17	136	A
USGS	01622000	1959-11-18	127	A
USGS	01622000	1959-11-19	127	A
USGS	01622000	1959-11-20	124	A
USGS	01622000	1959-11-21	122	A
USGS	01622000	1959-11-22	119	A
USGS	01622000	1959-11-23	119	A
USGS	01622000	1959-11-24	133	A
USGS	01622000	1959-11-25	136	A
USGS	01622000	1959-11-26	163	A
USGS	01622000	1959-11-27	160	A
USGS	01622000	1959-11-28	170	A
USGS	01622000	1959-11-29	173	A
USGS	01622000	1959-11-30	176	A
USGS	01622000	1959-12-01	179	A
USGS	01622000	1959-12-02	202	A
USGS	01622000	1959-12-03	205	A
USGS	01622000	1959-12-04	202	A
USGS	01622000	1959-12-05	192	A
USGS	01622000	1959-12-06	186	A
USGS	01622000	1959-12-07	205	A
USGS	01622000	1959-12-08	182	A
USGS	01622000	1959-12-09	170	A
USGS	01622000	1959-12-10	160	A
USGS	01622000	1959-12-11	151	A
USGS	01622000	1959-12-12	202	A
USGS	01622000	1959-12-13	303	A
USGS	01622000	1959-12-14	356	A
USGS	01622000	1959-12-15	364	A
USGS	01622000	1959-12-16	348	A
USGS	01622000	1959-12-17	323	A
USGS	01622000	1959-12-18	398	A
USGS	01622000	1959-12-19	580	A
USGS	01622000	1959-12-20	636	A
USGS	01622000	1959-12-21	580	A
USGS	01622000	1959-12-22	493	A
USGS	01622000	1959-12-23	420	A
USGS	01622000	1959-12-24	364	A
USGS	01622000	1959-12-25	327	A
USGS	01622000	1959-12-26	299	A
USGS	01622000	1959-12-27	276	A
USGS	01622000	1959-12-28	265	A
USGS	01622000	1959-12-29	295	A
USGS	01622000	1959-12-30	284	A
USGS	01622000	1959-12-31	276	A
USGS	01622000	1960-01-01	269	A
USGS	01622000	1960-01-02	258	A
USGS	01622000	1960-01-03	394	A
USGS	01622000	1960-01-04	585	A
USGS	01622000	1960-01-05	605	A
USGS	01622000	1960-01-06	546	A
USGS	01622000	1960-01-07	493	A
USGS	01622000	1960-01-08	442	A
USGS	01622000	1960-01-09	381	A
USGS	01622000	1960-01-10	339	A
USGS	01622000	1960-01-11	311	A
USGS	01622000	1960-01-12	288	A
USGS	01622000	1960-01-13	276	A
USGS	01622000	1960-01-14	269	A
USGS	01622000	1960-01-15	276	A
USGS	01622000	1960-01-16	276	A
USGS	01622000	1960-01-17	273	A
USGS	01622000	1960-01-18	276	A
USGS	01622000	1960-01-19	291	A
USGS	01622000	1960-01-20	280	A
USGS	01622000	1960-01-21	265	A
USGS	01622000	1960-01-22	244	A
USGS	01622000	1960-01-23	231	A
USGS	01622000	1960-01-24	224	A
USGS	01622000	1960-01-25	211	A
USGS	01622000	1960-01-26	208	A
USGS	01622000	1960-01-27	202	A
USGS	01622000	1960-01-28	202	A
USGS	01622000	1960-01-29	192	A
USGS	01622000	1960-01-30	189	A
USGS	01622000	1960-01-31	179	A
USGS	01622000	1960-02-01	173	A
USGS	01622000	1960-02-02	166	A
USGS	01622000	1960-02-03	160	A
USGS	01622000	1960-02-04	157	A
USGS	01622000	1960-02-05	220	A
USGS	01622000	1960-02-06	740	A
USGS	01622000	1960-02-07	995	A
USGS	01622000	1960-02-08	794	A
USGS	01622000	1960-02-09	661	A
USGS	01622000	1960-02-10	580	A
USGS	01622000	1960-02-11	1690	A
USGS	01622000	1960-02-12	1620	A
USGS	01622000	1960-02-13	1200	A
USGS	01622000	1960-02-14	965	A
USGS	01622000	1960-02-15	713	A
USGS	01622000	1960-02-16	585	A
USGS	01622000	1960-02-17	526	A
USGS	01622000	1960-02-18	600	A
USGS	01622000	1960-02-19	906	A
USGS	01622000	1960-02-20	687	A
USGS	01622000	1960-02-21	595	A
USGS	01622000	1960-02-22	550	A
USGS	01622000	1960-02-23	498	A
USGS	01622000	1960-02-24	479	A
USGS	01622000	1960-02-25	488	A
USGS	01622000	1960-02-26	493	A
USGS	01622000	1960-02-27	479	A
USGS	01622000	1960-02-28	470	A
USGS	01622000	1960-02-29	484	A
USGS	01622000	1960-03-01	452	A
USGS	01622000	1960-03-02	429	A
USGS	01622000	1960-03-03	400	A
USGS	01622000	1960-03-04	350	A
USGS	01622000	1960-03-05	320	A
USGS	01622000	1960-03-06	300	A
USGS	01622000	1960-03-07	270	A
USGS	01622000	1960-03-08	250	A
USGS	01622000	1960-03-09	230	A
USGS	01622000	1960-03-10	220	A
USGS	01622000	1960-03-11	210	A
USGS	01622000	1960-03-12	200	A
USGS	01622000	1960-03-13	200	A
USGS	01622000	1960-03-14	200	A
USGS	01622000	1960-03-15	200	A
USGS	01622000	1960-03-16	200	A
USGS	01622000	1960-03-17	220	A
USGS	01622000	1960-03-18	250	A
USGS	01622000	1960-03-19	343	A
USGS	01622000	1960-03-20	403	A
USGS	01622000	1960-03-21	429	A
USGS	01622000	1960-03-22	434	A
USGS	01622000	1960-03-23	420	A
USGS	01622000	1960-03-24	452	A
USGS	01622000	1960-03-25	541	A
USGS	01622000	1960-03-26	590	A
USGS	01622000	1960-03-27	832	A
USGS	01622000	1960-03-28	1740	A
USGS	01622000	1960-03-29	3810	A
USGS	01622000	1960-03-30	7020	A
USGS	01622000	1960-03-31	5260	A
USGS	01622000	1960-04-01	2900	A
USGS	01622000	1960-04-02	1950	A
USGS	01622000	1960-04-03	1620	A
USGS	01622000	1960-04-04	4020	A
USGS	01622000	1960-04-05	4770	A
USGS	01622000	1960-04-06	2820	A
USGS	01622000	1960-04-07	1880	A
USGS	01622000	1960-04-08	1400	A
USGS	01622000	1960-04-09	1080	A
USGS	01622000	1960-04-10	878	A
USGS	01622000	1960-04-11	740	A
USGS	01622000	1960-04-12	661	A
USGS	01622000	1960-04-13	580	A
USGS	01622000	1960-04-14	526	A
USGS	01622000	1960-04-15	479	A
USGS	01622000	1960-04-16	447	A
USGS	01622000	1960-04-17	420	A
USGS	01622000	1960-04-18	390	A
USGS	01622000	1960-04-19	364	A
USGS	01622000	1960-04-20	343	A
USGS	01622000	1960-04-21	323	A
USGS	01622000	1960-04-22	315	A
USGS	01622000	1960-04-23	295	A
USGS	01622000	1960-04-24	284	A
USGS	01622000	1960-04-25	276	A
USGS	01622000	1960-04-26	265	A
USGS	01622000	1960-04-27	269	A
USGS	01622000	1960-04-28	258	A
USGS	01622000	1960-04-29	244	A
USGS	01622000	1960-04-30	238	A
USGS	01622000	1960-05-01	238	A
USGS	01622000	1960-05-02	224	A
USGS	01622000	1960-05-03	221	A
USGS	01622000	1960-05-04	214	A
USGS	01622000	1960-05-05	208	A
USGS	01622000	1960-05-06	198	A
USGS	01622000	1960-05-07	195	A
USGS	01622000	1960-05-08	3430	A
USGS	01622000	1960-05-09	4810	A
USGS	01622000	1960-05-10	2160	A
USGS	01622000	1960-05-11	1360	A
USGS	01622000	1960-05-12	995	A
USGS	01622000	1960-05-13	850	A
USGS	01622000	1960-05-14	713	A
USGS	01622000	1960-05-15	636	A
USGS	01622000	1960-05-16	570	A
USGS	01622000	1960-05-17	512	A
USGS	01622000	1960-05-18	465	A
USGS	01622000	1960-05-19	407	A
USGS	01622000	1960-05-20	364	A
USGS	01622000	1960-05-21	339	A
USGS	01622000	1960-05-22	319	A
USGS	01622000	1960-05-23	291	A
USGS	01622000	1960-05-24	276	A
USGS	01622000	1960-05-25	262	A
USGS	01622000	1960-05-26	244	A
USGS	01622000	1960-05-27	338	A
USGS	01622000	1960-05-28	7030	A
USGS	01622000	1960-05-29	2910	A
USGS	01622000	1960-05-30	1760	A
USGS	01622000	1960-05-31	1180	A
USGS	01622000	1960-06-01	850	A
USGS	01622000	1960-06-02	661	A
USGS	01622000	1960-06-03	564	A
USGS	01622000	1960-06-04	3090	A
USGS	01622000	1960-06-05	2020	A
USGS	01622000	1960-06-06	1270	A
USGS	01622000	1960-06-07	878	A
USGS	01622000	1960-06-08	661	A
USGS	01622000	1960-06-09	536	A
USGS	01622000	1960-06-10	442	A
USGS	01622000	1960-06-11	373	A
USGS	01622000	1960-06-12	331	A
USGS	01622000	1960-06-13	307	A
USGS	01622000	1960-06-14	360	A
USGS	01622000	1960-06-15	364	A
USGS	01622000	1960-06-16	273	A
USGS	01622000	1960-06-17	251	A
USGS	01622000	1960-06-18	231	A
USGS	01622000	1960-06-19	211	A
USGS	01622000	1960-06-20	205	A
USGS	01622000	1960-06-21	192	A
USGS	01622000	1960-06-22	189	A
USGS	01622000	1960-06-23	189	A
USGS	01622000	1960-06-24	182	A
USGS	01622000	1960-06-25	170	A
USGS	01622000	1960-06-26	160	A
USGS	01622000	1960-06-27	154	A
USGS	01622000	1960-06-28	148	A
USGS	01622000	1960-06-29	151	A
USGS	01622000	1960-06-30	148	A
USGS	01622000	1960-07-01	186	A
USGS	01622000	1960-07-02	154	A
USGS	01622000	1960-07-03	139	A
USGS	01622000	1960-07-04	130	A
USGS	01622000	1960-07-05	124	A
USGS	01622000	1960-07-06	119	A
USGS	01622000	1960-07-07	113	A
USGS	01622000	1960-07-08	113	A
USGS	01622000	1960-07-09	105	A
USGS	01622000	1960-07-10	105	A
USGS	01622000	1960-07-11	108	A
USGS	01622000	1960-07-12	102	A
USGS	01622000	1960-07-13	105	A
USGS	01622000	1960-07-14	102	A
USGS	01622000	1960-07-15	94.0	A
USGS	01622000	1960-07-16	92.0	A
USGS	01622000	1960-07-17	90.0	A
USGS	01622000	1960-07-18	105	A
USGS	01622000	1960-07-19	136	A
USGS	01622000	1960-07-20	108	A
USGS	01622000	1960-07-21	97.0	A
USGS	01622000	1960-07-22	94.0	A
USGS	01622000	1960-07-23	90.0	A
USGS	01622000	1960-07-24	87.0	A
USGS	01622000	1960-07-25	84.0	A
USGS	01622000	1960-07-26	84.0	A
USGS	01622000	1960-07-27	92.0	A
USGS	01622000	1960-07-28	97.0	A
USGS	01622000	1960-07-29	84.0	A
USGS	01622000	1960-07-30	82.0	A
USGS	01622000	1960-07-31	87.0	A
USGS	01622000	1960-08-01	97.0	A
USGS	01622000	1960-08-02	80.0	A
USGS	01622000	1960-08-03	75.0	A
USGS	01622000	1960-08-04	73.0	A
USGS	01622000	1960-08-05	73.0	A
USGS	01622000	1960-08-06	97.0	A
USGS	01622000	1960-08-07	202	A
USGS	01622000	1960-08-08	330	A
USGS	01622000	1960-08-09	113	A
USGS	01622000	1960-08-10	124	A
USGS	01622000	1960-08-11	105	A
USGS	01622000	1960-08-12	102	A
USGS	01622000	1960-08-13	230	A
USGS	01622000	1960-08-14	166	A
USGS	01622000	1960-08-15	189	A
USGS	01622000	1960-08-16	304	A
USGS	01622000	1960-08-17	166	A
USGS	01622000	1960-08-18	151	A
USGS	01622000	1960-08-19	148	A
USGS	01622000	1960-08-20	145	A
USGS	01622000	1960-08-21	139	A
USGS	01622000	1960-08-22	136	A
USGS	01622000	1960-08-23	130	A
USGS	01622000	1960-08-24	124	A
USGS	01622000	1960-08-25	119	A
USGS	01622000	1960-08-26	116	A
USGS	01622000	1960-08-27	113	A
USGS	01622000	1960-08-28	108	A
USGS	01622000	1960-08-29	105	A
USGS	01622000	1960-08-30	102	A
USGS	01622000	1960-08-31	108	A
USGS	01622000	1960-09-01	119	A
USGS	01622000	1960-09-02	105	A
USGS	01622000	1960-09-03	100	A
USGS	01622000	1960-09-04	94.0	A
USGS	01622000	1960-09-05	94.0	A
USGS	01622000	1960-09-06	92.0	A
USGS	01622000	1960-09-07	90.0	A
USGS	01622000	1960-09-08	90.0	A
USGS	01622000	1960-09-09	87.0	A
USGS	01622000	1960-09-10	100	A
USGS	01622000	1960-09-11	166	A
USGS	01622000	1960-09-12	142	A
USGS	01622000	1960-09-13	122	A
USGS	01622000	1960-09-14	116	A
USGS	01622000	1960-09-15	116	A
USGS	01622000	1960-09-16	113	A
USGS	01622000	1960-09-17	113	A
USGS	01622000	1960-09-18	176	A
USGS	01622000	1960-09-19	614	A
USGS	01622000	1960-09-20	422	A
USGS	01622000	1960-09-21	307	A
USGS	01622000	1960-09-22	258	A
USGS	01622000	1960-09-23	227	A
USGS	01622000	1960-09-24	202	A
USGS	01622000	1960-09-25	186	A
USGS	01622000	1960-09-26	170	A
USGS	01622000	1960-09-27	163	A
USGS	01622000	1960-09-28	157	A
USGS	01622000	1960-09-29	154	A
USGS	01622000	1960-09-30	148	A
USGS	01622000	1960-10-01	143	A
USGS	01622000	1960-10-02	140	A
USGS	01622000	1960-10-03	131	A
USGS	01622000	1960-10-04	128	A
USGS	01622000	1960-10-05	125	A
USGS	01622000	1960-10-06	119	A
USGS	01622000	1960-10-07	113	A
USGS	01622000	1960-10-08	107	A
USGS	01622000	1960-10-09	101	A
USGS	01622000	1960-10-10	98.0	A
USGS	01622000	1960-10-11	92.0	A
USGS	01622000	1960-10-12	88.0	A
USGS	01622000	1960-10-13	85.0	A
USGS	01622000	1960-10-14	82.0	A
USGS	01622000	1960-10-15	80.0	A
USGS	01622000	1960-10-16	80.0	A
USGS	01622000	1960-10-17	85.0	A
USGS	01622000	1960-10-18	80.0	A
USGS	01622000	1960-10-19	78.0	A
USGS	01622000	1960-10-20	85.0	A
USGS	01622000	1960-10-21	78.0	A
USGS	01622000	1960-10-22	75.0	A
USGS	01622000	1960-10-23	75.0	A
USGS	01622000	1960-10-24	72.0	A
USGS	01622000	1960-10-25	72.0	A
USGS	01622000	1960-10-26	75.0	A
USGS	01622000	1960-10-27	78.0	A
USGS	01622000	1960-10-28	80.0	A
USGS	01622000	1960-10-29	78.0	A
USGS	01622000	1960-10-30	75.0	A
USGS	01622000	1960-10-31	70.0	A
USGS	01622000	1960-11-01	82.0	A
USGS	01622000	1960-11-02	78.0	A
USGS	01622000	1960-11-03	75.0	A
USGS	01622000	1960-11-04	72.0	A
USGS	01622000	1960-11-05	72.0	A
USGS	01622000	1960-11-06	70.0	A
USGS	01622000	1960-11-07	70.0	A
USGS	01622000	1960-11-08	70.0	A
USGS	01622000	1960-11-09	72.0	A
USGS	01622000	1960-11-10	82.0	A
USGS	01622000	1960-11-11	78.0	A
USGS	01622000	1960-11-12	75.0	A
USGS	01622000	1960-11-13	75.0	A
USGS	01622000	1960-11-14	75.0	A
USGS	01622000	1960-11-15	78.0	A
USGS	01622000	1960-11-16	78.0	A
USGS	01622000	1960-11-17	78.0	A
USGS	01622000	1960-11-18	75.0	A
USGS	01622000	1960-11-19	75.0	A
USGS	01622000	1960-11-20	72.0	A
USGS	01622000	1960-11-21	68.0	A
USGS	01622000	1960-11-22	70.0	A
USGS	01622000	1960-11-23	72.0	A
USGS	01622000	1960-11-24	70.0	A
USGS	01622000	1960-11-25	70.0	A
USGS	01622000	1960-11-26	70.0	A
USGS	01622000	1960-11-27	68.0	A
USGS	01622000	1960-11-28	70.0	A
USGS	01622000	1960-11-29	70.0	A
USGS	01622000	1960-11-30	72.0	A
USGS	01622000	1960-12-01	70.0	A
USGS	01622000	1960-12-02	68.0	A
USGS	01622000	1960-12-03	68.0	A
USGS	01622000	1960-12-04	68.0	A
USGS	01622000	1960-12-05	66.0	A
USGS	01622000	1960-12-06	66.0	A
USGS	01622000	1960-12-07	66.0	A
USGS	01622000	1960-12-08	64.0	A
USGS	01622000	1960-12-09	64.0	A
USGS	01622000	1960-12-10	62.0	A
USGS	01622000	1960-12-11	66.0	A
USGS	01622000	1960-12-12	70.0	A
USGS	01622000	1960-12-13	66.0	A
USGS	01622000	1960-12-14	64.0	A
USGS	01622000	1960-12-15	64.0	A
USGS	01622000	1960-12-16	64.0	A
USGS	01622000	1960-12-17	62.0	A
USGS	01622000	1960-12-18	62.0	A
USGS	01622000	1960-12-19	62.0	A
USGS	01622000	1960-12-20	62.0	A
USGS	01622000	1960-12-21	64.0	A
USGS	01622000	1960-12-22	64.0	A
USGS	01622000	1960-12-23	60.0	A
USGS	01622000	1960-12-24	58.0	A
USGS	01622000	1960-12-25	58.0	A
USGS	01622000	1960-12-26	58.0	A
USGS	01622000	1960-12-27	60.0	A
USGS	01622000	1960-12-28	62.0	A
USGS	01622000	1960-12-29	60.0	A
USGS	01622000	1960-12-30	62.0	A
USGS	01622000	1960-12-31	62.0	A
USGS	01622000	1961-01-01	98.0	A
USGS	01622000	1961-01-02	88.0	A
USGS	01622000	1961-01-03	80.0	A
USGS	01622000	1961-01-04	72.0	A
USGS	01622000	1961-01-05	70.0	A
USGS	01622000	1961-01-06	70.0	A
USGS	01622000	1961-01-07	70.0	A
USGS	01622000	1961-01-08	70.0	A
USGS	01622000	1961-01-09	64.0	A
USGS	01622000	1961-01-10	64.0	A
USGS	01622000	1961-01-11	66.0	A
USGS	01622000	1961-01-12	64.0	A
USGS	01622000	1961-01-13	64.0	A
USGS	01622000	1961-01-14	64.0	A
USGS	01622000	1961-01-15	68.0	A
USGS	01622000	1961-01-16	82.0	A
USGS	01622000	1961-01-17	82.0	A
USGS	01622000	1961-01-18	82.0	A
USGS	01622000	1961-01-19	90.0	A
USGS	01622000	1961-01-20	92.0	A
USGS	01622000	1961-01-21	88.0	A
USGS	01622000	1961-01-22	88.0	A
USGS	01622000	1961-01-23	85.0	A
USGS	01622000	1961-01-24	88.0	A
USGS	01622000	1961-01-25	88.0	A
USGS	01622000	1961-01-26	85.0	A
USGS	01622000	1961-01-27	85.0	A
USGS	01622000	1961-01-28	85.0	A
USGS	01622000	1961-01-29	85.0	A
USGS	01622000	1961-01-30	85.0	A
USGS	01622000	1961-01-31	85.0	A
USGS	01622000	1961-02-01	82.0	A
USGS	01622000	1961-02-02	82.0	A
USGS	01622000	1961-02-03	82.0	A
USGS	01622000	1961-02-04	82.0	A
USGS	01622000	1961-02-05	80.0	A
USGS	01622000	1961-02-06	78.0	A
USGS	01622000	1961-02-07	75.0	A
USGS	01622000	1961-02-08	85.0	A
USGS	01622000	1961-02-09	82.0	A
USGS	01622000	1961-02-10	78.0	A
USGS	01622000	1961-02-11	78.0	A
USGS	01622000	1961-02-12	85.0	A
USGS	01622000	1961-02-13	88.0	A
USGS	01622000	1961-02-14	98.0	A
USGS	01622000	1961-02-15	169	A
USGS	01622000	1961-02-16	304	A
USGS	01622000	1961-02-17	455	A
USGS	01622000	1961-02-18	1420	A
USGS	01622000	1961-02-19	3300	A
USGS	01622000	1961-02-20	2660	A
USGS	01622000	1961-02-21	1590	A
USGS	01622000	1961-02-22	1140	A
USGS	01622000	1961-02-23	1300	A
USGS	01622000	1961-02-24	1590	A
USGS	01622000	1961-02-25	2070	A
USGS	01622000	1961-02-26	3460	A
USGS	01622000	1961-02-27	1880	A
USGS	01622000	1961-02-28	1300	A
USGS	01622000	1961-03-01	1020	A
USGS	01622000	1961-03-02	825	A
USGS	01622000	1961-03-03	688	A
USGS	01622000	1961-03-04	610	A
USGS	01622000	1961-03-05	570	A
USGS	01622000	1961-03-06	520	A
USGS	01622000	1961-03-07	496	A
USGS	01622000	1961-03-08	575	A
USGS	01622000	1961-03-09	688	A
USGS	01622000	1961-03-10	635	A
USGS	01622000	1961-03-11	580	A
USGS	01622000	1961-03-12	540	A
USGS	01622000	1961-03-13	510	A
USGS	01622000	1961-03-14	545	A
USGS	01622000	1961-03-15	520	A
USGS	01622000	1961-03-16	496	A
USGS	01622000	1961-03-17	465	A
USGS	01622000	1961-03-18	424	A
USGS	01622000	1961-03-19	424	A
USGS	01622000	1961-03-20	400	A
USGS	01622000	1961-03-21	380	A
USGS	01622000	1961-03-22	478	A
USGS	01622000	1961-03-23	550	A
USGS	01622000	1961-03-24	688	A
USGS	01622000	1961-03-25	995	A
USGS	01622000	1961-03-26	1020	A
USGS	01622000	1961-03-27	908	A
USGS	01622000	1961-03-28	798	A
USGS	01622000	1961-03-29	688	A
USGS	01622000	1961-03-30	595	A
USGS	01622000	1961-03-31	545	A
USGS	01622000	1961-04-01	798	A
USGS	01622000	1961-04-02	852	A
USGS	01622000	1961-04-03	852	A
USGS	01622000	1961-04-04	770	A
USGS	01622000	1961-04-05	635	A
USGS	01622000	1961-04-06	545	A
USGS	01622000	1961-04-07	474	A
USGS	01622000	1961-04-08	420	A
USGS	01622000	1961-04-09	380	A
USGS	01622000	1961-04-10	839	A
USGS	01622000	1961-04-11	1020	A
USGS	01622000	1961-04-12	1120	A
USGS	01622000	1961-04-13	2660	A
USGS	01622000	1961-04-14	1820	A
USGS	01622000	1961-04-15	1690	A
USGS	01622000	1961-04-16	2560	A
USGS	01622000	1961-04-17	2740	A
USGS	01622000	1961-04-18	1690	A
USGS	01622000	1961-04-19	1180	A
USGS	01622000	1961-04-20	908	A
USGS	01622000	1961-04-21	742	A
USGS	01622000	1961-04-22	660	A
USGS	01622000	1961-04-23	585	A
USGS	01622000	1961-04-24	525	A
USGS	01622000	1961-04-25	478	A
USGS	01622000	1961-04-26	447	A
USGS	01622000	1961-04-27	412	A
USGS	01622000	1961-04-28	392	A
USGS	01622000	1961-04-29	376	A
USGS	01622000	1961-04-30	352	A
USGS	01622000	1961-05-01	340	A
USGS	01622000	1961-05-02	348	A
USGS	01622000	1961-05-03	336	A
USGS	01622000	1961-05-04	324	A
USGS	01622000	1961-05-05	320	A
USGS	01622000	1961-05-06	416	A
USGS	01622000	1961-05-07	715	A
USGS	01622000	1961-05-08	798	A
USGS	01622000	1961-05-09	770	A
USGS	01622000	1961-05-10	798	A
USGS	01622000	1961-05-11	798	A
USGS	01622000	1961-05-12	1180	A
USGS	01622000	1961-05-13	2160	A
USGS	01622000	1961-05-14	1690	A
USGS	01622000	1961-05-15	1240	A
USGS	01622000	1961-05-16	965	A
USGS	01622000	1961-05-17	770	A
USGS	01622000	1961-05-18	635	A
USGS	01622000	1961-05-19	565	A
USGS	01622000	1961-05-20	488	A
USGS	01622000	1961-05-21	434	A
USGS	01622000	1961-05-22	396	A
USGS	01622000	1961-05-23	352	A
USGS	01622000	1961-05-24	324	A
USGS	01622000	1961-05-25	292	A
USGS	01622000	1961-05-26	276	A
USGS	01622000	1961-05-27	260	A
USGS	01622000	1961-05-28	242	A
USGS	01622000	1961-05-29	225	A
USGS	01622000	1961-05-30	214	A
USGS	01622000	1961-05-31	200	A
USGS	01622000	1961-06-01	190	A
USGS	01622000	1961-06-02	183	A
USGS	01622000	1961-06-03	172	A
USGS	01622000	1961-06-04	166	A
USGS	01622000	1961-06-05	158	A
USGS	01622000	1961-06-06	155	A
USGS	01622000	1961-06-07	152	A
USGS	01622000	1961-06-08	155	A
USGS	01622000	1961-06-09	172	A
USGS	01622000	1961-06-10	183	A
USGS	01622000	1961-06-11	183	A
USGS	01622000	1961-06-12	186	A
USGS	01622000	1961-06-13	180	A
USGS	01622000	1961-06-14	344	A
USGS	01622000	1961-06-15	352	A
USGS	01622000	1961-06-16	288	A
USGS	01622000	1961-06-17	242	A
USGS	01622000	1961-06-18	211	A
USGS	01622000	1961-06-19	190	A
USGS	01622000	1961-06-20	172	A
USGS	01622000	1961-06-21	186	A
USGS	01622000	1961-06-22	246	A
USGS	01622000	1961-06-23	264	A
USGS	01622000	1961-06-24	256	A
USGS	01622000	1961-06-25	232	A
USGS	01622000	1961-06-26	208	A
USGS	01622000	1961-06-27	208	A
USGS	01622000	1961-06-28	190	A
